Site,Block,Rep,Family,SeedID,Provenance,HT0,HT2,HT7,HT9,HT 12,DBH7,DBH9,DBH12,Quality_12,X2Yrelativeheight,X7Yrelativeheight,X9Yrelativeheight,X12Yrelativeheight,X9Yrelativedbh,X12Yrelativedbh
Corcovety,1,1,55,DF,Laheen,0.55,1.49,6.1,8,10.7,8.3,8.7,9.6,4,0.47,0.792857143,0.827777778,0.845833333,0.2,0.26
Corcovety,1,1,55,EA,Laheen,0.38,1.54,6.5,7.7,10.7,12.1,14.2,16.3,3,0.58,0.874285714,0.813333333,0.86,1.05,0.84
Corcovety,1,1,55,EB,Laheen,0.37,1.85,7.2,8.2,10.8,11.9,12.9,13.2,3,0.74,0.975714286,0.87,0.869166667,0.5,0.26
Corcovety,1,1,55,ED,Laheen,0.28,1.05,6.1,6.1,6.7,4.9,5.5,6.8,4,0.385,0.831428571,0.646666667,0.535,0.3,0.38
Corcovety,1,1,55,T,Laheen,0.28,1.25,6.1,7.3,10.1,10.3,11.8,11.7,4,0.485,0.831428571,0.78,0.818333333,0.75,0.28
Corcovety,2,2,55,CB,Laheen,0.22,1.1,4.4,5.6,,5.2,5.5,,,0.44,0.597142857,0.597777778,,0.15,
Corcovety,2,2,55,CC,Laheen,0.42,1.35,5.5,6.1,9.3,7.9,8.9,10.2,4,0.465,0.725714286,0.631111111,0.74,0.5,0.46
Corcovety,2,2,55,EG,Laheen,0.45,1.45,6.1,7.5,9.5,8.4,9.7,10.5,4,0.5,0.807142857,0.783333333,0.754166667,0.65,0.42
Corcovety,2,2,55,EH,Laheen,0.48,1.86,6.5,8,10.2,10.5,12.1,14.5,3,0.69,0.86,0.835555556,0.81,0.8,0.8
Corcovety,2,2,55,FL,Laheen,0.34,0.87,4.6,6.9,9.1,5.3,6.1,8,4,0.265,0.608571429,0.728888889,0.73,0.4,0.54
Corcovety,2,2,55,FN,Laheen,0.53,1.48,5.3,5.9,8.7,7.5,9.3,10.3,4,0.475,0.681428571,0.596666667,0.680833333,0.9,0.56
Corcovety,2,2,55,FQ,Laheen,0.57,1.58,6.3,7.8,10.2,10.7,12.2,14.7,3,0.505,0.818571429,0.803333333,0.8025,0.75,0.8
Corcovety,2,2,55,FW,Laheen,0.32,1.21,5.6,7,8.8,7,7.7,9.5,4,0.445,0.754285714,0.742222222,0.706666667,0.35,0.5
Corcovety,2,2,55,FZ,Laheen,0.35,0.79,5.5,7.1,9.2,6,6.5,7.4,4,0.22,0.735714286,0.75,0.7375,0.25,0.28
Corcovety,4,3,55,BX,Laheen,0.47,1.64,5.8,6.9,9.9,8.1,8.9,10.2,4,0.585,0.761428571,0.714444444,0.785833333,0.4,0.42
Corcovety,4,3,55,CD,Laheen,0.4,1.68,5.2,6.7,9.8,10.4,11.6,13.5,4,0.64,0.685714286,0.7,0.783333333,0.6,0.62
Corcovety,4,3,55,DJ,Laheen,0.41,1.26,,,,,,,,0.425,,,,,
Corcovety,4,3,55,EE,Laheen,0.39,1.22,4.9,6.5,9.1,5.9,6.7,7.3,4,0.415,0.644285714,0.678888889,0.725833333,0.4,0.28
Corcovety,4,3,55,EF,Laheen,0.32,0.69,,,,,,,,0.185,,,,,
Corcovety,4,3,55,EI,Laheen,0.54,1.38,6.2,7.4,10.9,5.4,6.6,9.1,4,0.42,0.808571429,0.762222222,0.863333333,0.6,0.74
Corcovety,4,3,55,EJ,Laheen,0.36,1.75,6.2,7.5,10.7,10.3,11.5,13.1,4,0.695,0.834285714,0.793333333,0.861666667,0.6,0.56
Corcovety,4,3,55,EK,Laheen,0.45,0.86,3.6,,,,,,,0.205,0.45,,,,
Corcovety,4,3,55,EL,Laheen,0.56,1.58,5,6.6,,8.1,8.5,,4,0.51,0.634285714,0.671111111,,0.2,
Corcovety,1,1,56,AA,Longfield,0.59,1.2,6.5,7.4,8.3,6.1,6.5,6.7,4,0.305,0.844285714,0.756666667,0.6425,0.2,0.12
Corcovety,1,1,56,AC,Longfield,0.44,1.52,6.1,7.2,8.2,5.1,6.5,8.3,4,0.54,0.808571429,0.751111111,0.646666667,0.7,0.64
Corcovety,1,1,56,AE,Longfield,0.3,1.19,6.8,8.9,10.3,9,10.5,13.2,4,0.445,0.928571429,0.955555556,0.833333333,0.75,0.84
Corcovety,1,1,56,BC,Longfield,0.3,1.42,5.8,7.3,8.3,6.2,6.7,7.9,4,0.56,0.785714286,0.777777778,0.666666667,0.25,0.34
Corcovety,1,1,56,BD,Longfield,0.41,1.84,7,8.5,9.9,7.7,8.6,10.1,3,0.715,0.941428571,0.898888889,0.790833333,0.45,0.48
Corcovety,1,1,56,BE,Longfield,0.53,1.66,6.3,7.2,7.7,7.4,8.1,9.7,4,0.565,0.824285714,0.741111111,0.5975,0.35,0.46
Corcovety,1,1,56,BF,Longfield,0.3,1.51,6.1,7.5,8,8.5,9.3,11,4,0.605,0.828571429,0.8,0.641666667,0.4,0.5
Corcovety,1,1,56,BH,Longfield,0.43,2.14,7,8,9.1,6.2,9.4,11.7,4,0.855,0.938571429,0.841111111,0.7225,1.6,1.1
Corcovety,1,1,56,EZ(AB),Longfield,0.55,,,,,,,,,,,,,,
Corcovety,1,1,57,DL,Longfield,0.49,1.68,6.5,8.1,10,7.3,8.7,11.1,4,0.595,0.858571429,0.845555556,0.7925,0.7,0.76
Corcovety,1,1,57,DQ,Longfield,0.52,1.47,6.2,7.8,6.6,6.9,9.1,10.2,4,0.475,0.811428571,0.808888889,0.506666667,1.1,0.66
Corcovety,1,1,57,DR,Longfield,0.73,1.55,5.2,6.5,8.9,5.7,6.9,8.3,4,0.41,0.638571429,0.641111111,0.680833333,0.6,0.52
Corcovety,1,1,57,DR,Longfield,0.41,1.51,6.3,7.8,9.8,9.7,11.3,13.6,4,0.55,0.841428571,0.821111111,0.7825,0.8,0.78
Corcovety,1,1,57,DT,Longfield,0.65,1.97,6.4,7.6,10,8,9.5,11.1,4,0.66,0.821428571,0.772222222,0.779166667,0.75,0.62
Corcovety,1,1,57,DU,Longfield,0.62,1.47,6.5,7.8,10.1,8.4,9.5,11,3,0.425,0.84,0.797777778,0.79,0.55,0.52
Corcovety,1,1,57,EK,Longfield,0.65,1.57,6.3,7.8,9.8,6.9,7.7,9.1,4,0.46,0.807142857,0.794444444,0.7625,0.4,0.44
Corcovety,1,1,57,ES,Longfield,0.48,1.54,5,5.2,,6.5,6.8,,4,0.53,0.645714286,0.524444444,,0.15,
Corcovety,1,1,57,EX,Longfield,0.39,1.61,6.5,7.7,9.9,8.5,10.2,12.7,3,0.61,0.872857143,0.812222222,0.7925,0.85,0.84
Corcovety,2,2,57,AD,Longfield,0.66,1.07,5.4,7.1,9.4,8,8.4,8.6,4,0.205,0.677142857,0.715555556,0.728333333,0.2,0.12
Corcovety,2,2,57,AQ,Longfield,0.78,2.03,6.4,7.3,10.2,9.8,11,13,3,0.625,0.802857143,0.724444444,0.785,0.6,0.64
Corcovety,2,2,57,AU,Longfield,0.3,1.57,6.2,7.9,12.3,10,11.7,14.3,2,0.635,0.842857143,0.844444444,1,0.85,0.86
Corcovety,2,2,57,BB,Longfield,0.47,0.91,5.3,7.2,8.6,5,5.2,5.4,4,0.22,0.69,0.747777778,0.6775,0.1,0.08
Corcovety,2,2,57,BE,Longfield,0.46,1.25,5.2,6.5,8.9,7.5,8.7,11,4,0.395,0.677142857,0.671111111,0.703333333,0.6,0.7
Corcovety,2,2,57,BH,Longfield,0.49,1.09,4.3,6.7,9,7.7,9,9.1,4,0.3,0.544285714,0.69,0.709166667,0.65,0.28
Corcovety,2,2,57,BR,Longfield,0.66,1.24,5.1,6.9,9.5,6.3,7,8.1,4,0.29,0.634285714,0.693333333,0.736666667,0.35,0.36
Corcovety,2,2,57,FT,Longfield,0.4,1.49,5.8,7.3,9.6,7.7,9.2,11.6,4,0.545,0.771428571,0.766666667,0.766666667,0.75,0.78
Corcovety,2,2,57,FV,Longfield,0.76,1.84,6.4,7.8,10,10.9,12,13.6,4,0.54,0.805714286,0.782222222,0.77,0.55,0.54
Corcovety,3,3,57,AB,Longfield,0.68,1.53,6.1,7.7,10,7.9,9.1,9.8,4,0.425,0.774285714,0.78,0.776666667,0.6,0.38
Corcovety,3,3,57,AE,Longfield,0.52,2.18,6.8,8.5,10.6,13,15.7,18.2,4,0.8325,0.897857143,0.887222222,0.840416667,1.35,1.04
Corcovety,3,3,57,AF,Longfield,0.75,1.51,5.9,7.2,9.7,6.8,7.5,8.6,4,0.38,0.735714286,0.716666667,0.745833333,0.35,0.36
Corcovety,3,3,57,AG,Longfield,0.56,1.51,5.4,7.3,10,6.6,8.4,9.4,4,0.475,0.691428571,0.748888889,0.786666667,0.9,0.56
Corcovety,3,3,57,AJ,Longfield,0.72,1.32,5.6,7.1,9.7,7.9,8,8.2,4,0.3,0.697142857,0.708888889,0.748333333,0.05,0.06
Corcovety,3,3,57,AK,Longfield,0.8,1.46,6.6,7.7,10.5,7.8,9.1,11.2,3,0.33,0.828571429,0.766666667,0.808333333,0.65,0.68
Corcovety,3,3,57,AM,Longfield,0.72,1.36,6,7.9,9.8,7.5,8.9,11.2,4,0.32,0.754285714,0.797777778,0.756666667,0.7,0.74
Corcovety,3,3,57,AO,Longfield,0.7,1.18,5.8,7.4,9.7,7.8,8.8,10.4,4,0.24,0.728571429,0.744444444,0.75,0.5,0.52
Corcovety,3,3,57,AV,Longfield,0.73,1.58,5.5,6.5,,4.6,5.6,,,0.425,0.681428571,0.641111111,,0.5,
Corcovety,1,1,58,D,Longfield,0.34,1.74,6.5,7.7,10.8,9,9.8,10.7,3,0.7025,0.880714286,0.818333333,0.872083333,0.4,0.34
Corcovety,1,1,58,J,Longfield,0.28,1.63,5.6,7,10,6.2,6.5,7.4,4,0.675,0.76,0.746666667,0.81,0.15,0.24
Corcovety,1,1,58,K,Longfield,0.25,1.36,6.1,7.4,10.2,7.5,8.5,9.4,3,0.555,0.835714286,0.794444444,0.829166667,0.5,0.38
Corcovety,1,1,58,M,Longfield,0.37,1.92,6.6,8.2,10.5,8.8,10,12.2,3,0.7775,0.890714286,0.870555556,0.844583333,0.6,0.68
Corcovety,1,1,58,N,Longfield,0.25,1.66,6.1,7.4,9.8,8,8.7,10,4,0.705,0.835714286,0.794444444,0.795833333,0.35,0.4
Corcovety,1,1,58,Q,Longfield,0.54,1.47,5.8,7.4,10.2,6.3,7.9,9.6,4,0.465,0.751428571,0.762222222,0.805,0.8,0.66
Corcovety,1,1,58,R,Longfield,0.37,0.65,,,,,,,,0.14,,,,,
Corcovety,1,1,58,T,Longfield,0.62,1.57,6.5,8,10.5,7.6,8.6,10,4,0.475,0.84,0.82,0.823333333,0.5,0.48
Corcovety,1,1,58,U,Longfield,0.47,1.74,6.3,7.3,10.3,8.7,10.1,12.5,3,0.635,0.832857143,0.758888889,0.819166667,0.7,0.76
Corcovety,2,2,58,AD,Longfield,0.45,1.21,5.5,6.8,9,7,8,8.4,4,0.38,0.721428571,0.705555556,0.7125,0.5,0.28
Corcovety,2,2,58,B,Longfield,0.45,1.55,5.5,6.5,8.3,4.6,6,8,4,0.5525,0.722142857,0.672777778,0.654583333,0.7,0.68
Corcovety,2,2,58,DE(I),Longfield,0.36,,,,,,,,,,,,,,
Corcovety,2,2,58,F,Longfield,0.46,1.78,6.2,7.2,10.1,7.9,9,10.9,4,0.66,0.82,0.748888889,0.803333333,0.55,0.6
Corcovety,2,2,58,G,Longfield,0.41,1.8,6.3,7.8,9.7,6.6,7.9,9.6,4,0.695,0.841428571,0.821111111,0.774166667,0.65,0.6
Corcovety,2,2,58,H,Longfield,0.37,1.49,6.7,7.2,9.8,7.6,8.8,11,4,0.56,0.904285714,0.758888889,0.785833333,0.6,0.68
Corcovety,2,2,58,L,Longfield,0.39,1.67,6,6.8,7.3,5.5,6,6.6,4,0.64,0.801428571,0.712222222,0.575833333,0.25,0.22
Corcovety,2,2,58,O,Longfield,0.54,1.73,7.4,8.3,9.3,8.6,9.7,11.7,3,0.595,0.98,0.862222222,0.73,0.55,0.62
Corcovety,2,2,58,P,Longfield,0.49,1.97,7,7.8,10.2,6.5,8.5,11,3,0.74,0.93,0.812222222,0.809166667,1,0.9
Corcovety,4,3,58,A,Longfield,0.17,1.96,8.8,10.1,12.6,8.9,10.3,13,3,0.895,1.232857143,1.103333333,1.035833333,0.7,0.82
Corcovety,4,3,58,AN,Longfield,0.29,1.8,6.7,7.4,9.1,4.8,5.1,6.1,4,0.755,0.915714286,0.79,0.734166667,0.15,0.26
Corcovety,4,3,58,AO,Longfield,0.23,1.24,6.7,7.5,10.6,6.4,7.4,8.6,4,0.505,0.924285714,0.807777778,0.864166667,0.5,0.44
Corcovety,4,3,58,C,Longfield,0.25,2.1,8.2,9.2,11.6,10.9,12,14.1,3,0.925,1.135714286,0.994444444,0.945833333,0.55,0.64
Corcovety,4,3,58,CD,Longfield,0.34,1.67,7.3,8.8,11.9,6.5,7.3,8.3,4,0.665,0.994285714,0.94,0.963333333,0.4,0.36
Corcovety,4,3,58,CE,Longfield,0.59,,5.9,5.6,,5,5.2,,,,0.758571429,0.556666667,,0.1,
Corcovety,4,3,58,CG,Longfield,0.42,1.58,7.4,8.6,11.5,6.4,7.8,8.7,4,0.58,0.997142857,0.908888889,0.923333333,0.7,0.46
Corcovety,4,3,58,CK,Longfield,0.36,1.5,7.5,8.9,11.5,10.2,11.5,12.3,3,0.57,1.02,0.948888889,0.928333333,0.65,0.42
Corcovety,4,3,58,CQ,Longfield,0.3,1.29,7.2,8.6,11.1,8.1,9.5,10.8,3,0.495,0.985714286,0.922222222,0.9,0.7,0.54
Corcovety,1,1,59,BZ,Ballyseedy,0.41,1.63,6.3,7.7,8.5,3.9,4.3,5.8,4,0.61,0.841428571,0.81,0.674166667,0.2,0.38
Corcovety,1,1,59,CC,Ballyseedy,0.45,1.9,6.9,8.1,8.3,6.6,6.9,8.3,4,0.725,0.921428571,0.85,0.654166667,0.15,0.34
Corcovety,1,1,59,CD,Ballyseedy,0.63,2.02,6.8,7.8,,8,9,,,0.695,0.881428571,0.796666667,,0.5,
Corcovety,1,1,59,I,Ballyseedy,0.65,2.48,8.7,10.2,11.7,4.5,4.6,,4,0.915,1.15,1.061111111,0.920833333,0.05,
Corcovety,1,1,59,K,Ballyseedy,0.59,2.22,7.5,8.8,10.3,9.6,10.7,12,4,0.815,0.987142857,0.912222222,0.809166667,0.55,0.48
Corcovety,1,1,59,L,Ballyseedy,0.75,2.19,7.1,8.9,9.8,8.9,9.8,11.3,4,0.7225,0.907857143,0.906111111,0.754583333,0.45,0.48
Corcovety,1,1,59,M,Ballyseedy,0.35,1.67,6.2,7,7,5.7,6.1,7.1,4,0.66,0.835714286,0.738888889,0.554166667,0.2,0.28
Corcovety,1,1,59,O,Ballyseedy,0.34,1.46,6.3,8.1,9.3,5.4,6.2,6.3,4,0.56,0.851428571,0.862222222,0.746666667,0.4,0.18
Corcovety,1,1,59,P,Ballyseedy,0.42,1.93,7.2,8.7,10.6,9.4,10.6,12.7,3,0.755,0.968571429,0.92,0.848333333,0.6,0.66
Corcovety,2,2,59,BX,Ballyseedy,0.45,2.19,6.4,7.3,10.1,9,10.5,13.2,4,0.87,0.85,0.761111111,0.804166667,0.75,0.84
Corcovety,2,2,59,BY,Ballyseedy,0.37,1.7,6.2,7.7,9.8,8.8,10.5,13,4,0.665,0.832857143,0.814444444,0.785833333,0.85,0.84
Corcovety,2,2,59,CM,Ballyseedy,0.59,2.08,5.7,6.9,9.8,8,9.7,11.8,4,0.7475,0.730714286,0.701666667,0.767916667,0.85,0.76
Corcovety,2,2,59,CN,Ballyseedy,0.41,1.5,5.8,6.7,9,6.5,8.2,11.1,4,0.545,0.77,0.698888889,0.715833333,0.85,0.92
Corcovety,2,2,59,CP,Ballyseedy,0.46,1.97,4.6,6.1,7.4,,,8.7,4,0.755,0.591428571,0.626666667,0.578333333,,1.74
Corcovety,2,2,59,CQ,Ballyseedy,0.56,1.64,5.1,6.7,9.4,7.8,8.8,10.6,3,0.54,0.648571429,0.682222222,0.736666667,0.5,0.56
Corcovety,2,2,59,CR,Ballyseedy,0.28,0.89,5.5,7.2,9.9,7.2,8.9,11.3,4,0.305,0.745714286,0.768888889,0.801666667,0.85,0.82
Corcovety,2,2,59,CS,Ballyseedy,0.34,1.35,5.9,7.6,9.9,5.5,6.9,9,3,0.505,0.794285714,0.806666667,0.796666667,0.7,0.7
Corcovety,2,2,59,CT,Ballyseedy,0.57,1.08,5.1,7,9.4,7.1,8.6,9.1,4,0.255,0.647142857,0.714444444,0.735833333,0.75,0.4
Corcovety,3,3,59,AZ,Ballyseedy,0.3,1.47,6,7.4,7.9,8.3,8.8,9.5,4,0.585,0.814285714,0.788888889,0.633333333,0.25,0.24
Corcovety,3,3,59,BB,Ballyseedy,0.31,1.66,6.8,8.2,10,8.6,9.8,11.6,3,0.675,0.927142857,0.876666667,0.8075,0.6,0.6
Corcovety,3,3,59,BS,Ballyseedy,0.39,1.73,6.5,7.6,9.9,8.3,10.1,12.2,4,0.67,0.872857143,0.801111111,0.7925,0.9,0.78
Corcovety,3,3,59,BT,Ballyseedy,0.61,2.25,6.8,8.6,11,9.6,11.5,13.4,4,0.82,0.884285714,0.887777778,0.865833333,0.95,0.76
Corcovety,3,3,59,BW,Ballyseedy,0.51,1.97,6.9,8,10.3,8.3,10.6,12.7,4,0.73,0.912857143,0.832222222,0.815833333,1.15,0.88
Corcovety,3,3,59,CA,Ballyseedy,0.39,1.61,5.6,7.1,8.7,6,6.6,8.6,4,0.61,0.744285714,0.745555556,0.6925,0.3,0.52
Corcovety,3,3,59,CB,Ballyseedy,0.48,1.77,5.2,7.3,9,6.4,6.9,7,4,0.645,0.674285714,0.757777778,0.71,0.25,0.12
Corcovety,3,3,59,EH,Ballyseedy,0.36,1.64,5.7,6.3,7.5,5,5.3,5.7,4,0.64,0.762857143,0.66,0.595,0.15,0.14
Corcovety,3,3,59,EU,Ballyseedy,0.37,1.96,6.5,7.5,9.9,8.9,10,12.3,4,0.795,0.875714286,0.792222222,0.794166667,0.55,0.68
Corcovety,1,1,60,AO,Ballyseedy,0.32,1.56,7,8.5,10.9,8.3,9.5,11.8,3,0.62,0.954285714,0.908888889,0.881666667,0.6,0.7
Corcovety,1,1,60,AP,Ballyseedy,0.48,1.47,5,,,,,,,0.495,0.645714286,,,,
Corcovety,1,1,60,EK,Ballyseedy,0.57,,,,,,,,,,,,,,
Corcovety,1,1,60,EL,Ballyseedy,0.54,1.84,8.2,9.7,12.5,13.1,15.6,19.2,2,0.65,1.094285714,1.017777778,0.996666667,1.25,1.22
Corcovety,1,1,60,EN,Ballyseedy,0.4,1.39,5.5,6.8,6.9,4,4.3,4.7,4,0.4975,0.729285714,0.711666667,0.542083333,0.15,0.14
Corcovety,1,1,60,EP,Ballyseedy,0.5,0.95,6.2,7.7,9.9,5.2,5.9,7,4,0.225,0.814285714,0.8,0.783333333,0.35,0.36
Corcovety,1,1,60,ES,Ballyseedy,0.45,1.4,6.3,7.5,10.3,4.9,5.7,7.5,4,0.475,0.835714286,0.783333333,0.820833333,0.4,0.52
Corcovety,1,1,60,FO,Ballyseedy,0.27,1.6,7,8.5,11.3,9.3,10.4,12.5,3,0.665,0.961428571,0.914444444,0.919166667,0.55,0.64
Corcovety,1,1,60,FQ,Ballyseedy,0.21,1.48,7,8.3,10.9,9,10.2,11.6,4,0.635,0.97,0.898888889,0.890833333,0.6,0.52
Corcovety,2,2,60,A,Ballyseedy,0.48,1.75,5,,,,,,,0.635,0.645714286,,,,
Corcovety,2,2,60,AQ,Ballyseedy,0.35,1.71,6.2,7.8,9.5,7.7,9.4,11.3,4,0.68,0.835714286,0.827777778,0.7625,0.85,0.72
Corcovety,2,2,60,C,Ballyseedy,0.58,0.61,6,7.7,10.5,9,10.1,11.8,3,0.015,0.774285714,0.791111111,0.826666667,0.55,0.56
Corcovety,2,2,60,CT(FP),Ballyseedy,0.22,,,,,,,,,,,,,,
Corcovety,2,2,60,D,Ballyseedy,0.36,1.06,5.8,6.8,8.5,6.2,7.3,8.5,4,0.35,0.777142857,0.715555556,0.678333333,0.55,0.46
Corcovety,2,2,60,EU,Ballyseedy,0.29,1.8,6.7,8.5,10.5,10.5,11.8,13.2,4,0.755,0.915714286,0.912222222,0.850833333,0.65,0.54
Corcovety,2,2,60,EW,Ballyseedy,0.74,1.73,5.6,7.3,9.8,7.1,8.5,9.9,4,0.495,0.694285714,0.728888889,0.755,0.7,0.56
Corcovety,2,2,60,EX,Ballyseedy,0.38,1.42,5.6,7.2,9.5,9.2,10.7,12.4,4,0.52,0.745714286,0.757777778,0.76,0.75,0.64
Corcovety,2,2,60,FD(EV),Ballyseedy,0.74,,,,,,,,,,,,,,
Corcovety,4,3,60,AC(EG),Ballyseedy,0.66,,4.3,,6,3.4,3.9,3.9,4,,0.52,,0.445,0.25,0.1
Corcovety,4,3,60,AE,Ballyseedy,0.28,2,6.8,8,10.7,8.8,10.1,12.5,3,0.86,0.931428571,0.857777778,0.868333333,0.65,0.74
Corcovety,4,3,60,AF,Ballyseedy,0.34,1.8,6.2,7.5,9.6,8.9,10,11.7,4,0.73,0.837142857,0.795555556,0.771666667,0.55,0.56
Corcovety,4,3,60,AU(B),Ballyseedy,0.52,,4.1,,,,,,,,0.511428571,,,,
Corcovety,4,3,60,E,Ballyseedy,0.27,2.19,8.1,9.2,12.1,10.4,12.1,14.9,2,0.96,1.118571429,0.992222222,0.985833333,0.85,0.9
Corcovety,4,3,60,EF,Ballyseedy,0.63,1.66,6.1,7.2,8.5,6.1,6.7,8.1,4,0.515,0.781428571,0.73,0.655833333,0.3,0.4
Corcovety,4,3,60,EQ,Ballyseedy,0.45,1.32,5,6.6,8.5,7,8,9.3,4,0.435,0.65,0.683333333,0.670833333,0.5,0.46
Corcovety,4,3,60,ER,Ballyseedy,0.35,1.75,5.1,6.6,7.8,7,7.1,7.8,4,0.7,0.678571429,0.694444444,0.620833333,0.05,0.16
Corcovety,4,3,60,F,Ballyseedy,0.28,1.66,5.1,6.1,8.2,8.9,9.5,10.8,4,0.69,0.688571429,0.646666667,0.66,0.3,0.38
Corcovety,1,1,61,C,Ballyseedy,0.59,1.07,6.1,7.1,10,4.5,5.3,5.5,4,0.24,0.787142857,0.723333333,0.784166667,0.4,0.2
Corcovety,1,1,61,CF,Ballyseedy,0.67,1.53,6.6,7.9,9.9,7,7.8,9.7,4,0.43,0.847142857,0.803333333,0.769166667,0.4,0.54
Corcovety,1,1,61,CJ,Ballyseedy,0.56,0.86,5.4,,,,,,,0.15,0.691428571,,,,
Corcovety,1,1,61,CK,Ballyseedy,0.66,2.26,8.3,9.5,11.5,10,12,15,3,0.8,1.091428571,0.982222222,0.903333333,1,1
Corcovety,1,1,61,D,Ballyseedy,0.71,1.83,7.4,8.1,10.7,10.3,12.1,14.2,3,0.56,0.955714286,0.821111111,0.8325,0.9,0.78
Corcovety,1,1,61,FT,Ballyseedy,0.54,1.52,7,7.9,10.3,8.4,8.9,10.9,4,0.49,0.922857143,0.817777778,0.813333333,0.25,0.5
Corcovety,1,1,61,FV,Ballyseedy,0.66,1.79,6.7,7.6,10.5,7.3,8.8,10,4,0.5675,0.863571429,0.771666667,0.820416667,0.75,0.54
Corcovety,1,1,61,FX,Ballyseedy,0.32,1.4,7.4,8.8,11.5,8.5,10.1,12.6,2,0.54,1.011428571,0.942222222,0.931666667,0.8,0.82
Corcovety,1,1,61,H,Ballyseedy,0.79,2.03,7.7,8.7,11.4,9.3,10.6,12.7,3,0.62,0.987142857,0.878888889,0.884166667,0.65,0.68
Corcovety,2,2,61,BG(EJ),Ballyseedy,0.31,,,,,,,,,,,,,,
Corcovety,2,2,61,EF,Ballyseedy,0.56,1.66,6.8,8.1,10.2,10.8,12.6,15.6,3,0.55,0.891428571,0.837777778,0.803333333,0.9,0.96
Corcovety,2,2,61,EM,Ballyseedy,0.83,1.51,7.2,8.7,10.6,9.6,11.1,13.6,3,0.34,0.91,0.874444444,0.814166667,0.75,0.8
Corcovety,2,2,61,FC(FL),Ballyseedy,0.69,,,,,,,,,,,,,,
Corcovety,2,2,61,FJ,Ballyseedy,0.75,1.87,6.6,8.1,10.2,9,11.3,13.9,3,0.56,0.835714286,0.816666667,0.7875,1.15,0.98
Corcovety,2,2,61,FK,Ballyseedy,0.69,1.8,6.8,7.8,9.7,9,10.1,12.5,4,0.555,0.872857143,0.79,0.750833333,0.55,0.7
Corcovety,2,2,61,FM,Ballyseedy,0.78,1.83,6.1,7.1,9.9,9,10.9,13.2,3,0.525,0.76,0.702222222,0.76,0.95,0.84
Corcovety,2,2,61,FN,Ballyseedy,0.65,1.08,5.8,7.2,10,7.3,8.9,11.3,3,0.215,0.735714286,0.727777778,0.779166667,0.8,0.8
Corcovety,2,2,61,Z,Ballyseedy,0.46,1.88,5.6,7.7,9.7,9.3,10.5,13.1,4,0.7125,0.735,0.805,0.770416667,0.6,0.76
Corcovety,3,3,61,FG,Ballyseedy,0.55,1.73,7.7,8.9,11.2,11,12.7,15.4,3,0.59,1.021428571,0.927777778,0.8875,0.85,0.88
Corcovety,3,3,61,FO,Ballyseedy,0.58,1.53,6.6,7.5,8.5,6.7,,7.2,4,0.475,0.86,0.768888889,0.66,,0.1
Corcovety,3,3,61,FP,Ballyseedy,0.66,1.81,8.1,9.2,11.6,9,10.5,13.3,2,0.575,1.062857143,0.948888889,0.911666667,0.75,0.86
Corcovety,3,3,61,FQ,Ballyseedy,0.69,1.82,6.8,8.1,10.7,8.6,9.8,12.5,3,0.565,0.872857143,0.823333333,0.834166667,0.6,0.78
Corcovety,3,3,61,FR,Ballyseedy,0.64,1.8,7.3,8.6,11,8.5,9,10.9,3,0.58,0.951428571,0.884444444,0.863333333,0.25,0.48
Corcovety,3,3,61,FS,Ballyseedy,0.47,1.49,6.8,8.1,11.3,9.2,10.6,12.8,3,0.5125,0.905,0.848333333,0.902916667,0.7,0.72
Corcovety,3,3,61,FW,Ballyseedy,0.72,2.44,8.5,9.7,12.9,10.6,12.2,15.6,4,0.86,1.111428571,0.997777778,1.015,0.8,1
Corcovety,3,3,61,FY,Ballyseedy,0.45,1.26,6.5,7.9,10.1,7.6,8.3,9.6,3,0.405,0.864285714,0.827777778,0.804166667,0.35,0.4
Corcovety,3,3,61,FZ,Ballyseedy,0.68,1.42,8,9.2,11,7.5,9,10.7,4,0.37,1.045714286,0.946666667,0.86,0.75,0.64
Corcovety,1,1,62,AE,Ballyseedy,0.33,2.26,7.4,8.6,10.7,9.3,10.5,13.3,4,0.965,1.01,0.918888889,0.864166667,0.6,0.8
Corcovety,1,1,62,AZ,Ballyseedy,0.48,1.33,5.2,6.6,,5.6,5.6,,,0.425,0.674285714,0.68,,,
Corcovety,1,1,62,BJ,Ballyseedy,0.77,2.02,6.6,8.5,10.6,10,11.2,13,4,0.625,0.832857143,0.858888889,0.819166667,0.6,0.6
Corcovety,1,1,62,BL,Ballyseedy,0.63,2.01,7.1,8.2,10.1,7.1,8,10,4,0.69,0.924285714,0.841111111,0.789166667,0.45,0.58
Corcovety,1,1,62,BO,Ballyseedy,0.49,1.95,6.9,8.3,10.9,8.4,10.5,13.7,3,0.73,0.915714286,0.867777778,0.8675,1.05,1.06
Corcovety,1,1,62,CG,Ballyseedy,0.67,1.51,6.4,7.8,9.4,7.8,8,8.9,4,0.42,0.818571429,0.792222222,0.7275,0.1,0.22
Corcovety,1,1,62,CI,Ballyseedy,0.55,1.93,6.1,7.7,9.5,10.6,11.5,13.3,4,0.69,0.792857143,0.794444444,0.745833333,0.45,0.54
Corcovety,1,1,62,CJ,Ballyseedy,0.72,0.83,5.9,7.1,8.7,4.6,4.9,5.1,4,0.055,0.74,0.708888889,0.665,0.15,0.1
